part,company,country,city,price,date
76117-001,Twitterbeat,France,Annecy,1091.34€,2017-09-14 17:35:44
52343-025,Brainsphere,Portugal,Braga,814.72€,2017-09-14 18:23:05
21695-267,Zooxo,United Kingdom,London,£234.6,2017-09-14 21:30:50
21695-267,Lajo,Greece,Thessaloniki,223.4€,2017-09-14 21:53:16
36987-1697,Shufflebeat,Portugal,Porto,1067.31€,2017-09-14 23:52:45
17156-617,Chatterbridge,Spain,Barcelona,813.99€,2017-09-15 00:16:10
41163-428,Twitterbeat,France,Annecy,110.72€,2017-09-15 04:13:26
76314-002,Twitterbeat,France,Annecy,434.38€,2017-09-15 08:25:42
49349-106,Twitterbeat,France,Annecy,765.2€,2017-09-15 10:12:03
63629-2733,Shufflebeat,Portugal,Porto,259.79€,2017-09-15 10:40:32
16590-177,Twitterbeat,France,Annecy,635.71€,2017-09-15 12:08:41
36800-952,Shufflebeat,Portugal,Porto,249.78€,2017-09-15 13:25:35
49520-501,Voomm,France,Paris,759.02€,2017-09-15 14:24:12
24286-1562,Shufflebeat,Portugal,Porto,294.1€,2017-09-15 14:51:36
62011-0219,Twitterbeat,France,Annecy,798.29€,2017-09-15 17:21:07
10237-832,Gabcube,Portugal,Almada,639.55€,2017-09-15 17:23:58
35356-325,Thoughtmix,Portugal,Amadora	,529.39€,2017-09-15 17:48:28
52343-025,Yozio,Greece,Patras,942.86€,2017-09-15 20:34:29
54868-6311,Twitterbeat,France,Annecy,368.9€,2017-09-15 21:30:27
62011-0219,Thoughtmix,Portugal,Amadora	,790.17€,2017-09-16 01:51:59
35356-325,Zooxo,United Kingdom,London,£847.93,2017-09-16 05:29:22
49348-574,Thoughtmix,Portugal,Amadora	,321.77€,2017-09-16 06:59:37
68084-172,Brainsphere,Portugal,Braga,506.65€,2017-09-16 07:28:52
49967-724,Thoughtmix,Portugal,Amadora	,546.17€,2017-09-16 13:08:40
68752-024,Wordify,United States,New York,$868.86,2017-09-16 13:10:01
43419-018,Twitterbeat,France,Annecy,382.95€,2017-09-16 13:26:34
68180-121,Thoughtmix,Portugal,Amadora	,1279.27€,2017-09-16 14:46:11
68084-595,Wordify,United States,New York,$213.0,2017-09-16 15:19:02
51060-032,Zooxo,United Kingdom,London,£590.85,2017-09-16 17:57:03
10237-832,Thoughtmix,Portugal,Amadora	,375.95€,2017-09-16 18:20:54
0699-7041,Twitterbeat,France,Annecy,719.11€,2017-09-16 21:21:02
58118-5060,Yozio,Greece,Patras,269.42€,2017-09-16 22:55:53
67544-356,Teklist,Netherlands,Arnhem,669.61€,2017-09-16 23:08:06
21695-931,Ntags,Portugal,Lisbon,341.09€,2017-09-16 23:08:53
54868-6311,Thoughtmix,Portugal,Amadora	,468.52€,2017-09-17 02:20:12
42254-213,Brainsphere,Portugal,Braga,252.55€,2017-09-17 03:18:22
68180-121,Zoonder,United States,Boston,$1157.25,2017-09-17 04:35:40
55154-5057,Ntags,Portugal,Lisbon,41.41€,2017-09-17 04:43:43
49967-724,Brainsphere,Portugal,Braga,497.4€,2017-09-17 05:35:02
52125-444,Shufflebeat,Portugal,Porto,280.22€,2017-09-17 06:24:04
49738-105,Zoonder,United States,Boston,$518.69,2017-09-17 08:04:05
49348-574,Thoughtmix,Portugal,Amadora	,287.69€,2017-09-17 09:34:11
54868-5165,Ntags,Portugal,Lisbon,851.61€,2017-09-17 09:44:21
52959-433,Eimbee,France,Amiens,327.28€,2017-09-17 09:58:26
55856-0003,Thoughtmix,Portugal,Amadora	,418.16€,2017-09-17 11:02:50
62011-0219,Ntags,Portugal,Lisbon,777.8€,2017-09-17 11:41:13
17156-617,Twitterbeat,France,Annecy,1244.49€,2017-09-17 11:43:40
58596-001,Chatterbridge,Spain,Barcelona,443.53€,2017-09-17 12:33:59
63629-2733,Ntags,Portugal,Lisbon,124.97€,2017-09-17 13:56:30
62670-4404,Zooxo,United Kingdom,London,£508.52,2017-09-17 14:25:25
37205-951,Twitterbeat,,Annecy,181.36€,2017-09-17 14:58:58
10237-832,Ntags,Portugal,Lisbon,607.93€,2017-09-17 15:39:44
68084-595,Eimbee,France,Amiens,320.97€,2017-09-17 17:05:36
51531-9500,Ntags,Portugal,Lisbon,927.46€,2017-09-17 18:40:11
10237-832,Brainsphere,Portugal,Braga,370.44€,2017-09-17 18:41:49
49348-574,Teklist,Netherlands,Arnhem,273.87€,2017-09-17 19:10:35
68752-024,Zooxo,United Kingdom,London,£832.43,2017-09-17 19:58:49
49349-314,Wordify,United States,New York,$544.59,2017-09-17 20:16:36
58118-5060,Ntags,Portugal,Lisbon,355.69€,2017-09-17 20:33:38
68462-565,Eimbee,France,Amiens,732.99€,2017-09-17 21:07:43
68084-172,Buzzbean,Germany,Düsseldorf,120.57€,2017-09-18 00:29:22
0699-7041,Zooxo,United Kingdom,London,£863.5,2017-09-18 01:04:33
68752-024,Zooxo,United Kingdom,London,£760.26,2017-09-18 02:24:12
98132-889,Brainsphere,Portugal,Braga,197.71€,2017-09-18 04:14:49
76314-002,Shufflebeat,Portugal,Porto,456.11€,2017-09-18 05:21:59
51531-9500,Gabcube,Portugal,Almada,936.01€,2017-09-18 06:05:28
0268-1401,Shufflebeat,Portugal,Porto,1055.91€,2017-09-18 06:18:13
55154-5057,Brainsphere,Portugal,Braga,292.12€,2017-09-18 06:31:51
0268-1401,Zooxo,United Kingdom,London,£879.38,2017-09-18 07:39:26
35356-325,Yozio,Greece,Patras,713.73€,2017-09-18 10:27:12
55154-5057,Zoonder,United States,Boston,$457.73,2017-09-18 12:48:23
58596-001,Realpoint,Portugal,Lisbon,457.69€,2017-09-18 17:07:34
59779-601,Ntags,Portugal,Lisbon,243.45€,2017-09-18 19:18:07
62011-0219,Thoughtmix,Portugal,Amadora	,733.42€,2017-09-18 20:25:19
52380-1102,Gabcube,Portugal,Almada,609.36€,2017-09-18 20:27:12
55856-0003,Twitterbeat,France,Annecy,430.62€,2017-09-18 21:05:15
76454-100,Shufflebeat,Portugal,Porto,120.92€,2017-09-18 21:46:46
0615-7679,Twitterbeat,France,Annecy,230.21€,2017-09-18 22:34:18
54973-9150,Zooxo,United Kingdom,London,£728.7,2017-09-18 23:57:46
49349-106,Wordify,United States,New York,$653.97,2017-09-19 03:23:21
0268-1401,Twitterbeat,France,Annecy,1524.66€,2017-09-19 04:20:34
51523-002,Thoughtmix,Portugal,Amadora	,1002.55€,2017-09-19 05:55:19
10237-832,Zooxo,United Kingdom,London,£670.94,2017-09-19 07:23:44
49348-574,Shufflebeat,Portugal,Porto,222.77€,2017-09-19 07:54:44
54868-0823,Thoughtmix,Portugal,Amadora	,167.61€,2017-09-19 08:18:26
49349-471,Twitterbeat,France,Annecy,1010.75€,2017-09-19 09:40:31
51138-049,Roodel,Portugal,Aranhas,640.52€,2017-09-19 09:53:47
68233-011,Buzzbean,Germany,Düsseldorf,464.23€,2017-09-19 10:16:54
10267-2529,Ntags,Portugal,Lisbon,395.78€,2017-09-19 11:51:20
55856-0003,Yozio,Greece,Patras,607.47€,2017-09-19 12:44:47
49349-842,Brainsphere,Portugal,Braga,247.37€,2017-09-19 15:31:41
52959-433,Thoughtmix,Portugal,Amadora	,319.84€,2017-09-19 15:42:01
0228-2167,Shufflebeat,Portugal,Porto,226.56€,2017-09-19 16:16:05
52125-136,Teklist,Netherlands,Arnhem,444.6€,2017-09-19 17:13:16
52343-025,Yozio,Greece,Patras,1059.22€,2017-09-19 21:11:04
16729-167,Lajo,Greece,Thessaloniki,698.36€,2017-09-19 22:16:50
55289-164,Roodel,Portugal,Aranhas,484.74€,2017-09-19 22:28:57
49349-842,Ntags,Portugal,Lisbon,525.51€,2017-09-19 22:48:21
65044-3014,Eimbee,France,Amiens,696.09€,2017-09-19 22:59:45
55700-014,Zooxo,United Kingdom,London,£536.07,2017-09-19 23:44:26
0268-1604,Chatterbridge,Spain,Barcelona,148.66€,2017-09-20 00:51:02
68180-121,Buzzbean,Germany,Düsseldorf,863.25€,2017-09-20 03:05:31
16714-295,Twitterbeat,France,Annecy,484.01€,2017-09-20 04:59:49
51346-126,Wordify,United States,New York,$171.76,2017-09-20 05:52:25
0228-2167,Brainsphere,Portugal,Braga,896.39€,2017-09-20 08:48:22
55566-2100,Thoughtmix,Portugal,Amadora	,621.64€,2017-09-20 16:44:54
68084-172,Gabcube,Portugal,Almada,766.34€,2017-09-20 18:27:08
62742-4030,Shufflebeat,Portugal,Porto,517.91€,2017-09-20 20:02:23
68084-172,Thoughtmix,Portugal,Amadora	,534.8€,2017-09-20 20:11:31
62011-0219,Ntags,Portugal,Lisbon,828.05€,2017-09-20 22:15:43
51531-9500,Thoughtmix,Portugal,Amadora	,982.29€,2017-09-20 22:46:34
98132-889,Twitterbeat,France,Annecy,185.27€,2017-09-20 22:55:29
49349-106,Wordify,United States,New York,$936.04,2017-09-21 00:56:57
0268-1128,Avaveo,France,Nice,889.62€,2017-09-21 00:57:43
52959-433,Thoughtmix,Portugal,Amadora	,339.63€,2017-09-21 01:43:57
58668-4281,Innojam,Netherlands,Amsterdam,833.4€,2017-09-21 02:34:43
50563-113,Twitterbeat,France,Annecy,692.87€,2017-09-21 03:22:23
0268-1604,Twitterbeat,France,Annecy,163.49€,2017-09-21 08:32:27
52959-433,Ntags,Portugal,Lisbon,321.57€,2017-09-21 11:42:13
0228-2167,Buzzbean,Germany,Düsseldorf,145.48€,2017-09-21 12:18:46
0268-1128,Brainsphere,Portugal,Braga,559.61€,2017-09-21 12:51:16
70253-307,Thoughtmix,Portugal,Amadora	,825.89€,2017-09-21 15:55:31
58118-5060,Twitterbeat,France,Annecy,232.95€,2017-09-21 19:04:19
24385-268,Thoughtmix,Portugal,Amadora	,179.97€,2017-09-22 00:01:38
13537-468,Shufflebeat,Portugal,Porto,694.47€,2017-09-22 00:45:56
68084-595,Yozio,Greece,Patras,185.06€,2017-09-22 00:55:02
13537-259,Roodel,Portugal,Aranhas,911.03€,2017-09-22 01:29:07
49349-471,Wordify,United States,New York,$930.95,2017-09-22 04:14:24
49349-106,Zooxo,United Kingdom,London,£1114.45,2017-09-22 06:06:52
54868-5165,Shufflebeat,Portugal,Porto,692.33€,2017-09-22 08:29:21
16477-306,Brainsphere,Portugal,Braga,1009.71€,2017-09-22 10:51:33
51060-032,Chatterbridge,Spain,Barcelona,1207.23€,2017-09-22 11:18:06
51346-126,Roodel,Portugal,Aranhas,131.52€,2017-09-22 11:43:17
68084-595,Buzzbean,Germany,Düsseldorf,177.1€,2017-09-22 12:06:59
50458-560,Thoughtmix,Portugal,Amadora	,1773.72€,2017-09-22 21:02:53
51523-002,Shufflebeat,Portugal,Porto,1250.5€,2017-09-23 02:08:12
36987-1697,Zooxo,United Kingdom,London,£1390.03,2017-09-23 03:15:22
68462-565,Wordify,United States,New York,$1000.42,2017-09-23 04:13:16
76454-100,Buzzbean,Germany,Düsseldorf,120.74€,2017-09-23 07:28:01
76117-001,Ntags,Portugal,Lisbon,1076.74€,2017-09-23 08:48:21
58596-001,Thoughtmix,Portugal,Amadora	,465.19€,2017-09-23 10:20:59
24286-1562,Buzzbean,Germany,Düsseldorf,521.32€,2017-09-23 10:32:07
68084-172,Ntags,Portugal,Lisbon,948.6€,2017-09-23 10:34:26
52125-136,Flipstorm,France,Nanterre,303.46€,2017-09-23 11:08:34
0699-7041,Twitterbeat,France,Annecy,946.99€,2017-09-23 11:19:44
49348-574,Zooxo,United Kingdom,London,£313.33,2017-09-23 11:50:01
98132-889,Thoughtmix,Portugal,Amadora	,200.52€,2017-09-23 12:27:56
36987-1697,Thoughtmix,Portugal,Amadora	,873.92€,2017-09-23 13:22:06
51060-032,Flipstorm,France,Nanterre,1221.82€,2017-09-23 14:12:28
59779-028,Eimbee,France,Amiens,288.89€,2017-09-23 15:17:01
10578-049,Thoughtmix,Portugal,Amadora	,1385.87€,2017-09-23 16:15:30
58596-001,Brainsphere,Portugal,Braga,464.85€,2017-09-23 17:04:38
55700-014,Teklist,Netherlands,Arnhem,669.66€,2017-09-23 19:04:54
0268-1401,Zooxo,United Kingdom,London,£1069.32,2017-09-23 20:01:18
76454-100,Rhycero,France,Arcueil,141.58€,2017-09-23 20:53:47
17156-617,Wordify,United States,New York,$1087.32,2017-09-23 23:09:14
16590-177,Shufflebeat,Portugal,Porto,-70.62€,2017-09-24 00:33:02
0699-7041,Brainsphere,Portugal,Braga,748.17€,2017-09-24 00:51:45
70253-307,Ntags,Portugal,Lisbon,989.87€,2017-09-24 01:46:06
0615-7679,Brainsphere,Portugal,Braga,374.0€,2017-09-24 03:12:54
0699-7041,Chatterbridge,Spain,Barcelona,536.24€,2017-09-24 04:28:55
55566-2100,Brainsphere,Portugal,Braga,818.84€,2017-09-24 05:37:54
21695-267,Twitterbeat,France,Annecy,434.02€,2017-09-24 06:01:34
76454-100,Eimbee,France,Amiens,98.01€,2017-09-24 08:03:10
16714-295,Roodel,Portugal,Aranhas,744.33€,2017-09-24 09:26:56
52380-1102,Thoughtmix,Portugal,Amadora	,657.08€,2017-09-24 11:38:34
0268-1604,Yozio,Greece,Patras,96.94€,2017-09-24 13:21:32
58118-5060,Buzzbean,Germany,Düsseldorf,251.81€,2017-09-24 16:10:12
52380-1102,Zooxo,United Kingdom,London,£372.75,2017-09-24 16:54:30
55566-2100,Zoonder,United States,Boston,$276.83,2017-09-24 17:08:15
54868-0823,Chatterbridge,Spain,Barcelona,163.52€,2017-09-24 17:10:36
59779-028,Ntags,Portugal,Lisbon,562.04€,2017-09-24 19:02:48
62011-0219,Ntags,Portugal,Lisbon,763.08€,2017-09-24 19:10:13
24385-268,Thoughtmix,Portugal,Amadora	,225.46€,2017-09-24 21:01:32
37205-992,Twitterbeat,France,Annecy,616.46€,2017-09-24 21:01:56
59779-601,Riffpath,Greece,Heraklion,132.69€,2017-09-24 21:02:19
55289-164,Zooxo,United Kingdom,London,£495.3,2017-09-24 23:29:39
62670-4404,Brainsphere,Portugal,Braga,523.1€,2017-09-25 01:01:44
67544-356,Brainsphere,Portugal,Braga,372.6€,2017-09-25 01:56:43
10237-832,Rhycero,France,Arcueil,979.05€,2017-09-25 09:17:39
61398-0828,Zooxo,United Kingdom,London,£376.7,2017-09-25 09:39:50
24385-268,Voomm,France,Paris,210.15€,2017-09-25 09:39:57
16714-295,Zoonder,United States,Boston,$760.11,2017-09-25 09:56:04
60505-2867,Lajo,Greece,Thessaloniki,246.69€,2017-09-25 12:18:47
54092-515,Buzzbean,Germany,Düsseldorf,777.93€,2017-09-25 13:17:27
52343-025,Ntags,Portugal,Lisbon,875.71€,2017-09-25 13:47:55
48951-4042,Ntags,Portugal,Lisbon,287.77€,2017-09-25 14:10:22
37205-951,Voomm,France,Paris,211.75€,2017-09-25 14:18:50
62756-707,Ntags,Portugal,Lisbon,331.89€,2017-09-25 15:37:02
55154-5057,Shufflebeat,Portugal,Porto,707.7€,2017-09-25 16:06:03
61398-0828,Shufflebeat,Portugal,Porto,126.85€,2017-09-25 18:54:56
49348-574,Buzzbean,Germany,Düsseldorf,306.84€,2017-09-25 19:04:18
49348-574,Ntags,Portugal,Lisbon,235.62€,2017-09-25 22:11:24
52380-1102,Buzzbean,Germany,Düsseldorf,375.93€,2017-09-25 23:21:52
59779-601,Twitterbeat,France,Annecy,136.11€,2017-09-26 02:40:53
68752-024,Shufflebeat,Portugal,Porto,875.71€,2017-09-26 04:23:01
0699-7041,Rhycero,France,Arcueil,544.46€,2017-09-26 05:42:19
62670-4404,Rhycero,France,Arcueil,396.9€,2017-09-26 07:23:17
51138-049,Buzzbean,Germany,Düsseldorf,1332.21€,2017-09-26 07:25:56
0603-6134,Thoughtmix,Portugal,Amadora	,786.39€,2017-09-26 10:02:18
51346-126,Chatterbridge,Spain,Barcelona,162.77€,2017-09-26 10:19:18
0228-2167,Shufflebeat,Portugal,Porto,953.76€,2017-09-26 10:24:07
76314-002,Wordify,United States,New York,$521.99,2017-09-26 11:53:55
0228-2167,Ntags,Portugal,Lisbon,863.83€,2017-09-26 14:03:42
76117-001,Buzzbean,Germany,Düsseldorf,1192.02€,2017-09-26 14:26:51
10237-832,Shufflebeat,Portugal,Porto,625.72€,2017-09-26 18:12:29
49520-501,Chatterbridge,Spain,Barcelona,713.98€,2017-09-26 18:21:01
0615-7679,Yozio,Greece,Patras,316.6€,2017-09-26 18:27:04
24286-1562,Brainsphere,Portugal,Braga,654.19€,2017-09-26 19:50:22
35356-325,Eimbee,France,Amiens,889.12€,2017-09-26 20:44:27
61398-0828,Brainsphere,Portugal,Braga,134.33€,2017-09-26 21:05:55
52959-433,Thoughtmix,Portugal,Amadora	,345.12€,2017-09-27 00:07:06
55154-5057,Thoughtmix,Portugal,Amadora	,1228.26€,2017-09-27 00:25:03
51523-002,Avaveo,France,Nice,1111.37€,2017-09-27 01:05:33
36987-1697,Thoughtmix,Portugal,Amadora	,782.63€,2017-09-27 01:25:40
68233-011,Thoughtmix,Portugal,Amadora	,423.53€,2017-09-27 03:26:30
17156-617,Buzzbean,Germany,Düsseldorf,882.97€,2017-09-27 06:08:36
49348-574,Teklist,Netherlands,Arnhem,307.7€,2017-09-27 07:20:18
52343-025,Chatterbridge,Spain,Barcelona,837.16€,2017-09-27 07:34:16
58596-001,Avaveo,France,Nice,473.58€,2017-09-27 09:08:03
51060-032,Realpoint,Portugal,Lisbon,709.88€,2017-09-27 10:55:52
52125-136,Ntags,Portugal,Lisbon,183.13€,2017-09-27 16:12:56
49349-842,Thoughtmix,Portugal,Amadora	,260.6€,2017-09-27 16:46:58
59779-601,Chatterbridge,Spain,Barcelona,227.29€,2017-09-27 18:42:03
52959-433,Thoughtmix,Portugal,Amadora	,341.97€,2017-09-27 18:43:34
65044-3014,Twitterbeat,France,Annecy,909.22€,2017-09-27 18:53:08
50563-113,Twitterbeat,France,Annecy,967.49€,2017-09-27 19:23:13
51523-002,Brainsphere,Portugal,Braga,697.04€,2017-09-27 23:00:06
49349-471,Yozio,Greece,Patras,913.2€,2017-09-27 23:09:28
0185-0373,Twitterbeat,France,Annecy,970.56€,2017-09-27 23:10:50
55154-5057,Twitterbeat,France,Annecy,15.92€,2017-09-27 23:16:24
62670-4404,Zooxo,United Kingdom,London,£187.57,2017-09-27 23:58:15
0268-6107,Thoughtmix,Portugal,Amadora	,478.51€,2017-09-28 06:39:48
68180-121,Ntags,Portugal,Lisbon,863.35€,2017-09-28 07:14:33
10237-832,Yozio,Greece,Patras,460.31€,2017-09-28 08:27:02
16590-177,Brainsphere,Portugal,Braga,1004.61€,2017-09-28 14:58:39
24286-1562,Thoughtmix,Portugal,Amadora	,497.2€,2017-09-28 15:14:30
0228-2167,Chatterbridge,Spain,Barcelona,784.07€,2017-09-28 15:42:26
59779-028,Twitterbeat,France,Annecy,908.73€,2017-09-28 16:16:51
55154-5057,Ntags,Portugal,Lisbon,1056.35€,2017-09-28 17:20:46
24385-268,Teklist,Netherlands,Arnhem,163.07€,2017-09-28 20:03:32
54473-578,Realpoint,Portugal,Lisbon,195.14€,2017-09-28 21:47:58
76454-100,Twitterbeat,France,Annecy,141.2€,2017-09-28 22:18:16
49967-724,Shufflebeat,Portugal,Porto,577.52€,2017-09-28 22:57:56
55700-014,Chatterbridge,Spain,Barcelona,630.34€,2017-09-29 00:59:06
61398-0828,Thoughtmix,Portugal,Amadora	,467.73€,2017-09-29 01:47:11
54868-0823,Ntags,Portugal,Lisbon,156.03€,2017-09-29 04:04:14
37205-992,Twitterbeat,France,Annecy,751.01€,2017-09-29 04:23:21
17156-617,Twitterbeat,France,Annecy,396.59€,2017-09-29 06:50:31
58596-001,Shufflebeat,Portugal,Porto,479.23€,2017-09-29 08:05:35
65044-3014,Ntags,Portugal,Lisbon,708.6€,2017-09-29 08:40:38
10267-2529,Brainsphere,Portugal,Braga,446.59€,2017-09-29 09:00:10
51138-049,Teklist,Netherlands,Arnhem,694.71€,2017-09-29 09:33:21
55700-014,Shufflebeat,Portugal,Porto,641.31€,2017-09-29 12:38:07
76335-006,Thoughtmix,Portugal,Amadora	,386.68€,2017-09-29 13:15:41
51079-947,Realpoint,Portugal,Lisbon,622.36€,2017-09-29 13:43:16
17156-617,Thoughtmix,Portugal,Amadora	,891.27€,2017-09-29 14:19:22
0615-7679,Shufflebeat,Portugal,Porto,346.8€,2017-09-29 17:12:21
49349-106,Buzzbean,Germany,Düsseldorf,1122.5€,2017-09-29 17:17:26
24385-268,Shufflebeat,Portugal,Porto,175.09€,2017-09-29 18:12:28
76314-002,Twitterbeat,France,Annecy,421.35€,2017-09-29 18:27:20
51531-9500,Chatterbridge,Spain,Barcelona,1040.03€,2017-09-29 21:28:48
49288-0655,Yozio,Greece,Patras,282.35€,2017-09-29 22:34:30
67544-356,Shufflebeat,Portugal,Porto,688.04€,2017-09-29 22:55:08
62742-4030,Ntags,Portugal,Lisbon,528.74€,2017-09-29 23:04:17
76117-001,Thoughtmix,Portugal,Amadora	,970.76€,2017-09-30 02:11:03
52125-136,Brainsphere,Portugal,Braga,599.97€,2017-09-30 05:05:39
49288-0285,Brainsphere,Portugal,Braga,1237.08€,2017-09-30 06:31:30
49520-501,Thoughtmix,Portugal,Amadora	,797.09€,2017-09-30 07:45:10
67544-356,Zoonder,United States,Boston,$636.84,2017-09-30 08:16:13
55566-2100,Brainsphere,Portugal,Braga,415.18€,2017-09-30 11:55:46
13537-468,Rhycero,France,Arcueil,643.08€,2017-09-30 12:36:34
50458-560,Chatterbridge,Spain,Barcelona,412.47€,2017-09-30 14:14:16
52959-433,Zooxo,United Kingdom,London,£293.8,2017-09-30 16:37:26
51346-126,Teklist,Netherlands,Arnhem,114.1€,2017-09-30 17:55:26
24286-1562,Thoughtmix,Portugal,Amadora	,212.99€,2017-09-30 19:08:48
13537-259,Ntags,Portugal,Lisbon,695.32€,2017-09-30 19:34:02
49999-737,Thoughtmix,Portugal,Amadora	,856.93€,2017-09-30 20:32:43
67046-030,Thoughtmix,Portugal,Amadora	,174.79€,2017-09-30 21:19:15
51346-145,Chatterbridge,Spain,Barcelona,905.7€,2017-09-30 21:52:57
13537-468,Zooxo,United Kingdom,London,£496.83,2017-09-30 23:17:50
54868-5165,Buzzbean,Germany,Düsseldorf,928.8€,2017-09-30 23:53:35
49967-724,Teklist,Netherlands,Arnhem,543.85€,2017-10-01 01:59:42
68233-011,Twitterbeat,France,Annecy,666.82€,2017-10-01 02:32:23
49967-724,Zooxo,United Kingdom,London,£463.61,2017-10-01 05:35:37
52125-136,Shufflebeat,Portugal,Porto,666.89€,2017-10-01 05:50:14
49999-737,Chatterbridge,Spain,Barcelona,856.01€,2017-10-01 07:27:13
52959-433,Wordify,United States,New York,$368.87,2017-10-01 11:20:27
68752-024,Buzzbean,Germany,Düsseldorf,809.39€,2017-10-01 11:42:30
49520-501,Zooxo,United Kingdom,London,£770.0,2017-10-01 12:12:01
17156-617,Zoonder,United States,Boston,$1170.53,2017-10-01 12:13:39
49520-501,Twitterbeat,France,Annecy,912.06€,2017-10-01 12:23:42
54868-0823,Buzzbean,Germany,Düsseldorf,144.68€,2017-10-01 13:57:03
68752-024,Thoughtmix,Portugal,Amadora	,809.27€,2017-10-01 13:59:59
68752-024,Brainsphere,Portugal,Braga,787.44€,2017-10-01 16:33:12
17156-617,Twitterbeat,France,Annecy,1092.9€,2017-10-01 16:50:47
52125-136,Brainsphere,Portugal,Braga,803.37€,2017-10-01 17:02:37
0268-6107,Flipstorm,France,Nanterre,474.13€,2017-10-01 17:14:03
49348-574,Brainsphere,Portugal,Braga,346.21€,2017-10-01 17:27:46
54868-6311,Roodel,Portugal,Aranhas,440.35€,2017-10-01 18:08:13
41163-428,Thoughtmix,Portugal,Amadora	,134.66€,2017-10-01 19:02:36
35356-325,Zooxo,United Kingdom,London,£60.8,2017-10-01 19:15:35
76117-001,Wordify,United States,New York,$1474.99,2017-10-01 19:51:42
16729-167,Brainsphere,Portugal,Braga,361.94€,2017-10-01 22:40:01
16729-167,Thoughtmix,Portugal,Amadora	,370.42€,2017-10-01 23:59:09
49288-0285,Twitterbeat,France,Annecy,1072.71€,2017-10-01 23:59:51
55856-0003,Roodel,Portugal,Aranhas,371.45€,2017-10-02 01:11:48
52959-433,Zooxo,United Kingdom,London,£293.58,2017-10-02 02:52:15
24385-268,Gabcube,Portugal,Almada,106.72€,2017-10-02 03:40:41
49035-530,Shufflebeat,Portugal,Porto,993.65€,2017-10-02 04:26:06
49738-105,Shufflebeat,Portugal,Porto,384.11€,2017-10-02 06:04:11
52125-444,Brainsphere,Portugal,Braga,270.72€,2017-10-02 06:23:57
54868-0823,Gabcube,Portugal,Almada,117.13€,2017-10-02 10:55:03
76454-100,Ntags,Portugal,Lisbon,102.66€,2017-10-02 13:02:48
